charts/episodic_return
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.025555557012557982
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03055555522441864
0.0
0.0
0.0
0.07833333611488343
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16388888359069825
0.0
0.0
0.0
0.10111111402511597
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17333333492279052
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06499999761581421
0.0
0.0
0.0
0.0
0.0
0.0
0.06777777671813964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.14833333492279052
0.0449999988079071
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07888888716697692
0.0
0.0
0.0
0.0
0.0
0.0
0.12722222805023192
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09555555582046509
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04888888895511627
0.0
0.0
0.0
0.03055555522441864
0.0
0.0
0.13833333253860475
0.0
0.0
0.0
0.0
0.0
0.11499999761581421
0.0
0.13333333730697633
0.0
0.1144444465637207
0.13444443941116332
0.1005555510520935
0.0
0.0
0.0
0.09555555582046509
0.0
0.0
0.0
0.0
0.0
0.15833333730697632
0.0
0.0
0.0
0.12111110687255859
0.07277777791023254
0.07388888597488404
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06388888955116272
